rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
2.5,no,solsan,1 (mono),2010-11-08,Not specified,62,XC212440.mp3,Not specified,Solitary Sandpiper,Not specified,XC212440 Solitary Sandpiper (Tringa solitaria),"['Actitis macularius_Spotted Sandpiper', 'Certhiaxis cinnamomeus_Yellow-chinned Spinetail']",yes,Tringa solitaria," Porto Ferreira, São Paulo",-21.854,44100 (Hz),call,600 m,,128000 (bps),mp3,Not specified,Spotted Sandpiper (Actitis macularius); Yellow-chinned Spinetail (Certhiaxis cinnamomeus),212440,https://www.xeno-canto.org/212440,Brazil,Fernando Igor de Godoy,Tringa solitaria_Solitary Sandpiper,-47.4925,Not specified,16:30,Fernando Igor de Godoy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,1 (mono),2015-01-21,level,17,XC216149.mp3,decelerating,Solitary Sandpiper,1-3,XC216149 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Ipiranga do Sul, Ipiranga do Sul, Rio Grande do Sul",-27.9409,48000 (Hz),"flight call, song",650 m,"Um bando.

A group.",320000 (bps),mp3,decreasing,,216149,https://www.xeno-canto.org/216149,Brazil,Amanda Perin Marcon,Tringa solitaria_Solitary Sandpiper,-52.4276,0-3(s),15:38,Amanda Perin Marcon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2015-07-17,level,11,XC260170.mp3,level,Solitary Sandpiper,7-20,XC260170 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Minatitlan, refineria de SAnta Alejandrina, Veracruz",18.0024,44100 (Hz),flight call,40 m,two bird flying together.,128000 (bps),mp3,increasing,,260170,https://www.xeno-canto.org/260170,Mexico,Manuel Grosselet,Tringa solitaria_Solitary Sandpiper,-94.5653,0-3(s),08:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2015-07-28,level,2,XC264263.mp3,level,Solitary Sandpiper,1-3,XC264263 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Minatitlan, refineria de SAnta Alejandrina, Veracruz",18.0024,44100 (Hz),flight call,40 m,"wildtronics, one Spotted sandpiper take off at the same time. I am confident that is Solitary",128000 (bps),mp3,decreasing,,264263,https://www.xeno-canto.org/264263,Mexico,Manuel Grosselet,Tringa solitaria_Solitary Sandpiper,-94.5653,0-3(s),07:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,2 (stereo),2015-07-30,level,10,XC264962.mp3,level,Solitary Sandpiper,1-3,XC264962 Solitary Sandpiper (Tringa solitaria),['Dendrocygna autumnalis_Black-bellied Whistling-Duck'],yes,Tringa solitaria," Minatitlan, refineria de SAnta Alejandrina, Veracruz",18.0024,44100 (Hz),flight call,40 m,wildtronics.,128000 (bps),mp3,level,Black-bellied Whistling Duck (Dendrocygna autumnalis),264962,https://www.xeno-canto.org/264962,Mexico,Manuel Grosselet,Tringa solitaria_Solitary Sandpiper,-94.5653,0-3(s),07:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2015-07-30,level,5,XC264967.mp3,level,Solitary Sandpiper,1-3,XC264967 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Minatitlan, refineria de SAnta Alejandrina, Veracruz",18.0024,44100 (Hz),flight call,40 m,wildtronics.,128000 (bps),mp3,level,,264967,https://www.xeno-canto.org/264967,Mexico,Manuel Grosselet,Tringa solitaria_Solitary Sandpiper,-94.5653,0-3(s),07:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2015-08-09,Not specified,16,XC266987.mp3,Not specified,Solitary Sandpiper,Not specified,XC266987 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Whitemarsh (near  Fort Washington), Montgomery County, Pennsylvania",40.1362,44100 (Hz),alarm call,50 m,,128000 (bps),mp3,Not specified,,266987,https://www.xeno-canto.org/266987,United States,Paul Driver,Tringa solitaria_Solitary Sandpiper,-75.2178,Not specified,07:00,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.0,,solsan,1 (mono),2014-08-23,Not specified,5,XC269905.mp3,Not specified,Solitary Sandpiper,Not specified,XC269905 Solitary Sandpiper (Tringa solitaria),[],,Tringa solitaria," Pittsburgh, Allegheny County, Pennsylvania",40.5441,44100 (Hz),flight call,340 m,,128000 (bps),mp3,Not specified,,269905,https://www.xeno-canto.org/269905,United States,Todd Hooe,Tringa solitaria_Solitary Sandpiper,-79.9066,0-3(s),14:15,Todd Hooe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,no,solsan,2 (stereo),2015-08-29,Not specified,26,XC277116.mp3,Not specified,Solitary Sandpiper,Not specified,XC277116 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Algonquin Highlands, Haliburton County, Ontario",45.3058,44100 (Hz),call,380 m,Calling as it flew around a small pond used to dump septic. Sides too steep to land so it kept circling and eventually left.,128000 (bps),mp3,Not specified,,277116,https://www.xeno-canto.org/277116,Canada,Iain,Tringa solitaria_Solitary Sandpiper,-78.8087,Not specified,06:30,Iain,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,no,solsan,2 (stereo),2015-09-15,level,27,XC279546.mp3,level,Solitary Sandpiper,1-3,XC279546 Solitary Sandpiper (Tringa solitaria),[],no,Tringa solitaria," Rockefeller State Park Preserve, Sleepy Hollow, New York",Not specified,44100 (Hz),call,? m,Identified by Anne Swaim of Sawmill River Audubon.,128000 (bps),mp3,level,,279546,https://www.xeno-canto.org/279546,United States,Daniel Parker,Tringa solitaria_Solitary Sandpiper,Not specified,0-3(s),15:45,Daniel Parker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,solsan,2 (stereo),2015-07-18,Not specified,7,XC283156.mp3,Not specified,Solitary Sandpiper,Not specified,XC283156 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria, McCarthy Road,61.6122,44100 (Hz),"alarm call, flight call",1400 m,Natural vocalizations from an adult perched on a short snag along the edge of a bog and acting defensive. Recording not modified.,160000 (bps),mp3,Not specified,,283156,https://www.xeno-canto.org/283156,United States,Garrett MacDonald,Tringa solitaria_Solitary Sandpiper,-143.3043,Not specified,16:30,Garrett MacDonald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,solsan,2 (stereo),2015-07-18,Not specified,76,XC283157.mp3,Not specified,Solitary Sandpiper,Not specified,XC283157 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria, McCarthy Road,61.3953,44100 (Hz),alarm call,500 m,Natural vocalizations from an adult perched on a short snag along the edge of a bog and acting defensive. Recording not modified.,160000 (bps),mp3,Not specified,,283157,https://www.xeno-canto.org/283157,United States,Garrett MacDonald,Tringa solitaria_Solitary Sandpiper,-143.1536,Not specified,16:30,Garrett MacDonald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,2 (stereo),2014-07-29,Not specified,9,XC288437.mp3,Not specified,Solitary Sandpiper,Not specified,XC288437 Solitary Sandpiper (Tringa solitaria),"['Icteria virens_Yellow-breasted Chat', ""Vireo bellii_Bell's Vireo""]",yes,Tringa solitaria," Pintail Slough, Havasu NWR, Mohave County, Arizona",34.8464,22050 (Hz),call,140 m,High pass filter ran and amplified. Along a marshy canal with cottonwoods and mesquite planted on the edges otherwise surrounded by ag fields. Taken from XC288432 which is a recording of the Bell's Vireo in this recording.,128000 (bps),mp3,Not specified,Yellow-breasted Chat (Icteria virens); Bell's Vireo (Vireo bellii),288437,https://www.xeno-canto.org/288437,United States,David Vander Pluym,Tringa solitaria_Solitary Sandpiper,-114.5233,Not specified,08:05,David Vander Pluym,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,no,solsan,2 (stereo),2015-11-05,Not specified,30,XC292351.mp3,Not specified,Solitary Sandpiper,Not specified,XC292351 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Campo Mourão,  Paraná",-24.1029,44100 (Hz),"alarm call, call",650 m,,320274 (bps),mp3,Not specified,,292351,https://www.xeno-canto.org/292351,Brazil,Luiz C.  Silva,Tringa solitaria_Solitary Sandpiper,-52.3171,Not specified,06:30,Luiz C.  Silva,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,solsan,2 (stereo),2015-05-17,Not specified,3,XC294522.mp3,Not specified,Solitary Sandpiper,Not specified,XC294522 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec",47.069,44100 (Hz),flight call,0 m,"Habitat: freshwater marsh, shrubland, field.",128000 (bps),mp3,Not specified,,294522,https://www.xeno-canto.org/294522,Canada,Martin St-Michel,Tringa solitaria_Solitary Sandpiper,-70.7935,Not specified,08:10,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,,solsan,2 (stereo),2015-11-25,Not specified,13,XC298396.mp3,Not specified,Solitary Sandpiper,Not specified,XC298396 Solitary Sandpiper (Tringa solitaria),[],,Tringa solitaria," Bella Unión, Artigas",-30.2561,44100 (Hz),song,60 m,bird-seen:yes,192373 (bps),mp3,Not specified,,298396,https://www.xeno-canto.org/298396,Uruguay,Pedro Rinaldi,Tringa solitaria_Solitary Sandpiper,-57.5979,Not specified,19:30,Pedro Rinaldi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2016-01-20,Not specified,7,XC301122.mp3,Not specified,Solitary Sandpiper,Not specified,XC301122 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Saboya, Boyacá",5.6525,48000 (Hz),call,2500 m,,321053 (bps),mp3,Not specified,,301122,https://www.xeno-canto.org/301122,Colombia,David Ricardo Rodríguez Villamil,Tringa solitaria_Solitary Sandpiper,-73.7821,3-6(s),06:30,David Ricardo Rodríguez Villamil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2016-04-09,increasing,4,XC311847.mp3,level,Solitary Sandpiper,1-3,XC311847 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Watsonville, Santa Cruz County, California",36.9541,44100 (Hz),"call, flight call",20 m,,240922 (bps),mp3,level,,311847,https://www.xeno-canto.org/311847,United States,Alex Rinkert,Tringa solitaria_Solitary Sandpiper,-121.7487,0-3(s),01:30,Alex Rinkert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,no,solsan,1 (mono),2016-04-17,Not specified,13,XC312714.mp3,Not specified,Solitary Sandpiper,Not specified,XC312714 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Orland Grassland, Cook County, Illinois",41.5759,44100 (Hz),call,220 m,,320000 (bps),mp3,Not specified,,312714,https://www.xeno-canto.org/312714,United States,Matt Wistrand,Tringa solitaria_Solitary Sandpiper,-87.8614,Not specified,06:38,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,solsan,1 (mono),2016-05-04,Not specified,171,XC315092.mp3,Not specified,Solitary Sandpiper,Not specified,XC315092 Solitary Sandpiper (Tringa solitaria),"['Agelaius phoeniceus_Red-winged Blackbird', 'Molothrus ater_Brown-headed Cowbird', 'Passerina cyanea_Indigo Bunting', 'Catharus minimus_Gray-cheeked Thrush', 'Geothlypis trichas_Common Yellowthroat']",yes,Tringa solitaria," Lambert, Tallahatchie County, Mississippi",34.0884,44100 (Hz),call,50 m,"Natural sound. Three individuals foraging along the muddy edge of a shallow-flooded impoundment. 

#Habitat#
National Wildlife Refuge consisting of converted aquaculture ponds, some bottomland hardwood, and flooded agricultural fields. Primary area is a series of ~20 aquaculture ponds managed for waterfowl and shorebirds, surrounded by trees. A diversion canal of the Tallahatchie River runs along the eastern boundary. 

#Editing#
Adobe Audition. Butterworth high-pass filter, cutoff 800 hz, order 3.

#Equipment#
Fostex FR-2 digital recorder with Sennheiser microphone and Telinga pro 22"" parabolic reflector.",192000 (bps),mp3,Not specified,Red-winged Blackbird (Agelaius phoeniceus); Brown-headed Cowbird (Molothrus ater); Indigo Bunting (Passerina cyanea); Grey-cheeked Thrush (Catharus minimus); Common Yellowthroat (Geothlypis trichas),315092,https://www.xeno-canto.org/315092,United States,J.R. Rigby,Tringa solitaria_Solitary Sandpiper,-90.1318,Not specified,10:00,J.R. Rigby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,2 (stereo),2016-05-08,Not specified,8,XC317797.mp3,Not specified,Solitary Sandpiper,Not specified,XC317797 Solitary Sandpiper (Tringa solitaria),['Vanellus chilensis_Southern Lapwing'],no,Tringa solitaria," Cereté, Córdoba",8.8667,44100 (Hz),call,10 m,Heard from a low-density residential area with managed landscape adjacent to cattle pasture with scattered trees and hedges. Recording edited for clarity.,192000 (bps),mp3,Not specified,Southern Lapwing (Vanellus chilensis),317797,https://www.xeno-canto.org/317797,Colombia,Nick Komar,Tringa solitaria_Solitary Sandpiper,-75.7859,Not specified,12:30,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,1 (mono),2015-12-17,Not specified,5,XC323489.mp3,Not specified,Solitary Sandpiper,Not specified,XC323489 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Doutor Pedrinho, Santa Catarina",-26.7166,44100 (Hz),call,500 m,,128000 (bps),mp3,Not specified,,323489,https://www.xeno-canto.org/323489,Brazil,Douglas Meyer,Tringa solitaria_Solitary Sandpiper,-49.4856,Not specified,09:11,Douglas Meyer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,1 (mono),2015-12-17,Not specified,8,XC323490.mp3,Not specified,Solitary Sandpiper,Not specified,XC323490 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Doutor Pedrinho, Santa Catarina",-26.7166,44100 (Hz),flight call,500 m,,128000 (bps),mp3,Not specified,,323490,https://www.xeno-canto.org/323490,Brazil,Douglas Meyer,Tringa solitaria_Solitary Sandpiper,-49.4856,Not specified,09:26,Douglas Meyer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,2 (stereo),2016-07-22,Not specified,4,XC328365.mp3,Not specified,Solitary Sandpiper,Not specified,XC328365 Solitary Sandpiper (Tringa solitaria),['Spinus tristis_American Goldfinch'],yes,Tringa solitaria," Bald Mountain Park, South RA, Oakland County, MI",42.7372,44100 (Hz),alarm call,280 m,"Bird flying away from me

Editing: High-pass filter, cutoff frequency 1kHz, some amplification.

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,American Goldfinch (Spinus tristis),328365,https://www.xeno-canto.org/328365,United States,Antonio Xeira,Tringa solitaria_Solitary Sandpiper,-83.2314,Not specified,20:15,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2016-09-18,Not specified,163,XC335801.mp3,Not specified,Solitary Sandpiper,Not specified,XC335801 Solitary Sandpiper (Tringa solitaria),"['Mimus polyglottos_Northern Mockingbird', 'Melanerpes carolinus_Red-bellied Woodpecker']",yes,Tringa solitaria," F Burton Smith Regional Park, Cocoa, Brevard County, Florida",28.3663,48000 (Hz),call,10 m,at edge of small temporary pond in grass,128000 (bps),mp3,Not specified,Northern Mockingbird (Mimus polyglottos); Red-bellied Woodpecker (Melanerpes carolinus),335801,https://www.xeno-canto.org/335801,United States,Paul Marvin,Tringa solitaria_Solitary Sandpiper,-80.8571,Not specified,07:59,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,solsan,2 (stereo),2016-12-27,Not specified,7,XC349800.mp3,Not specified,Solitary Sandpiper,Not specified,XC349800 Solitary Sandpiper (Tringa solitaria),['Dives dives_Melodious Blackbird'],yes,Tringa solitaria," Zamorano University campus, San Antonio de Oriente, Departamento de Francisco Morazán",13.9983,44100 (Hz),flight call,750 m,Recording amplified and filtered. Habitat was sewage treatment pond.,192000 (bps),mp3,Not specified,Melodious Blackbird (Dives dives),349800,https://www.xeno-canto.org/349800,Honduras,Nick Komar,Tringa solitaria_Solitary Sandpiper,-86.989,Not specified,17:00,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2017-01-11,Not specified,25,XC350124.mp3,Not specified,Solitary Sandpiper,Not specified,XC350124 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Campo Mourão, estado do Paraná.",-23.9571,44100 (Hz),call,500 m,,128000 (bps),mp3,Not specified,,350124,https://www.xeno-canto.org/350124,Brazil,Luiz C.  Silva,Tringa solitaria_Solitary Sandpiper,-52.1851,Not specified,07:30,Luiz C.  Silva,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,solsan,1 (mono),2011-03-17,Not specified,10,XC385356.mp3,Not specified,Solitary Sandpiper,Not specified,XC385356 Solitary Sandpiper (Tringa solitaria),['Tringa flavipes_Lesser Yellowlegs'],yes,Tringa solitaria," Jiménez, Lara",9.9813,44100 (Hz),flight call,700 m,,64000 (bps),mp3,Not specified,Lesser Yellowlegs (Tringa flavipes),385356,https://www.xeno-canto.org/385356,Venezuela,Albert Lastukhin,Tringa solitaria_Solitary Sandpiper,-69.5325,Not specified,07:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,solsan,2 (stereo),2017-09-06,Not specified,14,XC385968.mp3,Not specified,Solitary Sandpiper,Not specified,XC385968 Solitary Sandpiper (Tringa solitaria),['Zonotrichia capensis_Rufous-collared Sparrow'],yes,Tringa solitaria," Valle de Azacualpa, Departamento de Intibucá",14.3743,44100 (Hz),alarm call,1900 m,A separate cut of the same bird was uploaded to Macaulay Library.,128000 (bps),mp3,Not specified,Rufous-collared Sparrow (Zonotrichia capensis),385968,https://www.xeno-canto.org/385968,Honduras,Oliver Komar,Tringa solitaria_Solitary Sandpiper,-88.2137,Not specified,09:00,Oliver Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2017-10-12,Not specified,44,XC389442.mp3,Not specified,Solitary Sandpiper,Not specified,XC389442 Solitary Sandpiper (Tringa solitaria),"['Thraupis palmarum_Palm Tanager', 'Euphonia chlorotica_Purple-throated Euphonia']",yes,Tringa solitaria," Rio Branco, Parque Zoobotânico da Universidade Federal do Acre",-9.9491,44100 (Hz),call,160 m,,91232 (bps),mp3,Not specified,Palm Tanager (Thraupis palmarum); Purple-throated Euphonia (Euphonia chlorotica),389442,https://www.xeno-canto.org/389442,Brazil,Edson Guilherme,Tringa solitaria_Solitary Sandpiper,-67.8809,Not specified,09:16,Edson Guilherme,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.0,no,solsan,2 (stereo),2013-11-28,Not specified,2,XC395612.mp3,Not specified,Solitary Sandpiper,Not specified,XC395612 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Fazenda Santa Teresa, Rio Pixaim, MT",-16.7501,44100 (Hz),call,110 m,Calls when bird took off.,128000 (bps),mp3,Not specified,,395612,https://www.xeno-canto.org/395612,Brazil,Tuomas Seimola,Tringa solitaria_Solitary Sandpiper,-56.8667,Not specified,12:00,Tuomas Seimola,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,2 (stereo),2018-01-12,Not specified,48,XC399479.mp3,Not specified,Solitary Sandpiper,Not specified,XC399479 Solitary Sandpiper (Tringa solitaria),"['Tapera naevia_Striped Cuckoo', 'Volatinia jacarina_Blue-black Grassquit', 'Tyrannus melancholicus_Tropical Kingbird']",yes,Tringa solitaria, Finca Bayano (La Jagua Marsh),9.0859,44100 (Hz),song,0 m,"Foraging and calling about 15 m from me. Two recordings merged a few seconds in. Lots of wind, so recording was noise-reduced and normalized.",320000 (bps),mp3,Not specified,Striped Cuckoo (Tapera naevia); Blue-black Grassquit (Volatinia jacarina); Tropical Kingbird (Tyrannus melancholicus),399479,https://www.xeno-canto.org/399479,Panama,Kent Livezey,Tringa solitaria_Solitary Sandpiper,-79.1559,Not specified,12:31,Kent Livezey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,1 (mono),2017-04-26,Not specified,30,XC406668.mp3,Not specified,Solitary Sandpiper,Not specified,XC406668 Solitary Sandpiper (Tringa solitaria),"['Dolichonyx oryzivorus_Bobolink', 'Agelaius phoeniceus_Red-winged Blackbird', 'Quiscalus major_Boat-tailed Grackle', 'Anas fulvigula_Mottled Duck']",no,Tringa solitaria," River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,48000 (Hz),"flight call, flight song",0 m,not seen high in flight,128000 (bps),mp3,Not specified,Bobolink (Dolichonyx oryzivorus); Red-winged Blackbird (Agelaius phoeniceus); Boat-tailed Grackle (Quiscalus major); Mottled Duck (Anas fulvigula),406668,https://www.xeno-canto.org/406668,United States,Paul Marvin,Tringa solitaria_Solitary Sandpiper,-80.813,Not specified,09:19,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,solsan,1 (mono),2017-08-25,level,18,XC415534.mp3,level,Solitary Sandpiper,1-3,XC415534 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Pisicultura - Goiânia, Goiânia, Goiás",-16.5728,44100 (Hz),song,700 m,,192000 (bps),mp3,level,,415534,https://www.xeno-canto.org/415534,Brazil,JAYRSON ARAUJO DE OLIVEIRA,Tringa solitaria_Solitary Sandpiper,-49.3122,>10(s),08:25,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,solsan,1 (mono),2017-10-11,level,13,XC415535.mp3,level,Solitary Sandpiper,1-3,XC415535 Solitary Sandpiper (Tringa solitaria),['Vanellus chilensis_Southern Lapwing'],yes,Tringa solitaria," Pisicultura - Goiânia, Goiânia, Goiás",-16.5728,44100 (Hz),song,700 m,,192000 (bps),mp3,level,Southern Lapwing (Vanellus chilensis),415535,https://www.xeno-canto.org/415535,Brazil,JAYRSON ARAUJO DE OLIVEIRA,Tringa solitaria_Solitary Sandpiper,-49.3122,>10(s),16:50,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2015-10-08,Not specified,35,XC421341.mp3,Not specified,Solitary Sandpiper,Not specified,XC421341 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria," Monte Alegre, Telêmaco Borba, Paraná",-24.2783,44100 (Hz),call,850 m,FCF01509 - Fonoteca Casa da Floresta,192000 (bps),mp3,Not specified,,421341,https://www.xeno-canto.org/421341,Brazil,Fernando Igor de Godoy,Tringa solitaria_Solitary Sandpiper,-50.5306,Not specified,07:00,Fernando Igor de Godoy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,solsan,2 (stereo),2018-06-16,level,26,XC421812.mp3,level,Solitary Sandpiper,1-3,XC421812 Solitary Sandpiper (Tringa solitaria),['Geothlypis trichas_Common Yellowthroat'],yes,Tringa solitaria," Peace River B (near  Goodlow), Peace River, British Columbia",56.386,48000 (Hz),alarm call,750 m,One of a pair of Solitary Sandpiper sounding an alarm call from the middle of an access road into a pumping station (which you can vaguely here operating in the background),115751 (bps),mp3,level,Common Yellowthroat (Geothlypis trichas),421812,https://www.xeno-canto.org/421812,Canada,Jeff Dyck,Tringa solitaria_Solitary Sandpiper,-120.0465,0-3(s),15:30,Jeff Dyck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
1.5,no,solsan,2 (stereo),2015-08-18,Not specified,10,XC430275.mp3,Not specified,Solitary Sandpiper,Not specified,XC430275 Solitary Sandpiper (Tringa solitaria),['Butorides virescens_Green Heron'],no,Tringa solitaria," Clinton, Anderson County, Tennessee",36.1318,48000 (Hz),"""Trill"" per Pieplow., call",260 m,"This was recorded several years ago at a small pond at the edge of a field.  I need ID help with two vocalizations.  

The first is the rapid, repeating ""peep"" at ~ 5Khz.  I associated that, originally, with two Solitary Sandpipers that were present.  Could this be the ""Trill"" that Pieplow shows in his book?

The second is the lower-pitch, sharp, guttural note that repeats five times between ~0:2 through 0:3.5, and at several other places in the recording.

Thanks.",320000 (bps),mp3,Not specified,Green Heron (Butorides virescens),430275,https://www.xeno-canto.org/430275,United States,Bates Estabrooks,Tringa solitaria_Solitary Sandpiper,-84.0943,Not specified,17:00,Bates Estabrooks,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,2 (stereo),2017-07-04,Not specified,116,XC433191.mp3,Not specified,Solitary Sandpiper,Not specified,XC433191 Solitary Sandpiper (Tringa solitaria),"['Setophaga coronata_Yellow-rumped Warbler', ""Melospiza lincolnii_Lincoln's Sparrow""]",no,Tringa solitaria," Yukon, Unorganized (near  Beaver Creek), Yukon, Yukon Territory",62.014,24000 (Hz),"call, song",700 m,Filtered for wind.,160000 (bps),mp3,Not specified,Myrtle Warbler (Setophaga coronata); Lincoln's Sparrow (Melospiza lincolnii),433191,https://www.xeno-canto.org/433191,Canada,Logan McLeod,Tringa solitaria_Solitary Sandpiper,-140.5791,Not specified,6:45,Logan McLeod,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,solsan,2 (stereo),2018-08-21,level,66,XC436032.mp3,level,Solitary Sandpiper,>20,XC436032 Solitary Sandpiper (Tringa solitaria),[],yes,Tringa solitaria, Willms Farm,49.4679,48000 (Hz),call,1100 m,In a dugout,128023 (bps),mp3,level,,436032,https://www.xeno-canto.org/436032,Canada,Asher Warkentin,Tringa solitaria_Solitary Sandpiper,-113.7741,>10(s),10:45,Asher Warkentin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,solsan,2 (stereo),2018-09-26,Not specified,17,XC436531.mp3,Not specified,Solitary Sandpiper,Not specified,XC436531 Solitary Sandpiper (Tringa solitaria),"['Patagioenas cayennensis_Pale-vented Pigeon', 'Attila cinnamomeus_Cinnamon Attila']",yes,Tringa solitaria," Reserva Natural Palmarí, Rio Javarí, AM",-4.2889,44100 (Hz),flight call,80 m,,320000 (bps),mp3,Not specified,Pale-vented Pigeon (Patagioenas cayennensis); Cinnamon Attila (Attila cinnamomeus),436531,https://www.xeno-canto.org/436531,Brazil,Jerome Fischer,Tringa solitaria_Solitary Sandpiper,-70.2948,Not specified,17:00,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,solsan,1 (mono),2018-11-15,level,72,XC443437.mp3,level,Solitary Sandpiper,1-3,XC443437 Solitary Sandpiper (Tringa solitaria),"['Vanellus chilensis_Southern Lapwing', 'Brotogeris chiriri_Yellow-chevroned Parakeet']",yes,Tringa solitaria," Santa Rita do Novo Destino, Goiás, Chácara Jayrson",-14.625,44100 (Hz),song,500 m,,192000 (bps),mp3,level,Southern Lapwing (Vanellus chilensis); Yellow-chevroned Parakeet (Brotogeris chiriri),443437,https://www.xeno-canto.org/443437,Brazil,JAYRSON ARAUJO DE OLIVEIRA,Tringa solitaria_Solitary Sandpiper,-49.0051,>10(s),7:13,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
